paper_offset,pmcid,doi,section,Journal Title,Year,predicted_open_data
47103,3700417,10.1007/s10802-012-9630-y,DISCUSS,J Abnorm Child Psychol,2012,1
8292,3696417,10.1016/j.brat.2013.04.003,METHODS,Behav Res Ther,2013,1
7408,3696390,10.1002/gepi.21618,METHODS,Genet Epidemiol,2012,1
5855,3695029,10.1016/j.psyneuen.2013.01.008,METHODS,Psychoneuroendocrinology,2013,1
55543,3703391,10.1007/978-1-59745-543-5_10,DISCUSS,Methods Mol Biol,2009,1
12499,3703667,10.1016/j.biopsych.2011.10.038,METHODS,Biol Psychiatry,2011,1
5705,3703743,10.1097/QAD.0b013e32834b95bf,METHODS,AIDS,2011,1
6685,3703743,10.1097/QAD.0b013e32834b95bf,METHODS,AIDS,2011,1
36782,3699340,10.1016/j.neuroimage.2012.07.040,FIG,Neuroimage,2012,1
49916,3702674,10.1016/j.neuropsychologia.2013.02.017,METHODS,Neuropsychologia,2013,1
16753,3702180,10.1117/12.2006925,CONCL,Proc SPIE Int Soc Opt Eng,2013,1
5486,3701122,10.1016/j.biopsych.2011.06.019,METHODS,Biol Psychiatry,2011,1
14035,3694574,10.1017/thg.2012.1,METHODS,Twin Res Hum Genet,2012,1
10804,3694276,10.1016/j.neuron.2013.04.018,METHODS,Neuron,2013,1
23485,3706489,10.1007/s10803-013-1800-4,METHODS,J Autism Dev Disord,2013,1
36534,3708319,10.1109/TMI.2011.2142189,RESULTS,IEEE Trans Med Imaging,2011,1
4024,3708590,10.1007/s10488-011-0364-x,METHODS,Adm Policy Ment Health,2012,1
30429,3712641,10.1016/j.cell.2012.11.019,METHODS,Cell,2012,1
41008,3712641,10.1016/j.cell.2012.11.019,METHODS,Cell,2012,1
35928,3712871,10.1039/c3lc50249j,RESULTS,Lab Chip,2013,1
8187,3713090,10.1177/0956797612469537,METHODS,Psychol Sci,2013,1
22978,3705921,10.3758/APP.72.6.1455,METHODS,Atten Percept Psychophys,2010,1
1672,3704165,10.1126/science.1224631,INTRO,Science,2012,1
2896,3711608,10.1126/science.1190371,INTRO,Science,2010,1
56004,3711589,10.1523/JNEUROSCI.4762-12.2013,RESULTS,J Neurosci,2013,1
15706,3711588,10.1523/JNEUROSCI.0092-12.2013,METHODS,J Neurosci,2013,1
5297,3711475,10.1007/s11682-010-9101-4,INTRO,Brain Imaging Behav,2010,1
15608,3712355,10.1523/JNEUROSCI.3585-11.2012,METHODS,J Neurosci,2012,1
12291,3711958,10.1016/j.jagp.2012.07.002,METHODS,Am J Geriatr Psychiatry,2013,1
14153,3711814,10.1523/JNEUROSCI.4172-11.2012,METHODS,J Neurosci,2012,1
4138,3710535,10.1016/j.jpsychires.2013.05.002,INTRO,J Psychiatr Res,2013,1
56792,3710527,10.1007/s00429-013-0524-8,FIG,Brain Struct Funct,2013,1
44733,3713781,10.1523/JNEUROSCI.0989-13.2013,DISCUSS,J Neurosci,2013,1
1083,3720689,10.1016/j.neuroimage.2013.04.073,INTRO,Neuroimage,2013,1
24051,3720689,10.1016/j.neuroimage.2013.04.073,INTRO,Neuroimage,2013,1
35099,3720828,10.1016/j.neuroimage.2013.05.039,INTRO,Neuroimage,2013,1
11348,3720707,10.1016/j.biopsych.2013.03.003,METHODS,Biol Psychiatry,2013,1
3588,3720790,10.1016/j.neuroimage.2013.05.057,INTRO,Neuroimage,2013,1
49289,3720790,10.1016/j.neuroimage.2013.05.057,DISCUSS,Neuroimage,2013,1
10152,3720813,10.1016/j.neuroimage.2013.04.127,INTRO,Neuroimage,2013,1
91237,3720813,10.1016/j.neuroimage.2013.04.127,CONCL,Neuroimage,2013,1
32788,3720818,10.1016/j.neuroimage.2013.04.001,INTRO,Neuroimage,2013,1
6923,3720835,10.1016/j.neuroimage.2013.04.024,METHODS,Neuroimage,2013,1
20749,3715399,10.1158/1078-0432.CCR-12-0563,RESULTS,Clin Cancer Res,2012,1
37905,3715399,10.1158/1078-0432.CCR-12-0563,SUPPL,Clin Cancer Res,2012,1
15982,3724347,10.1016/j.neuroimage.2013.05.041,INTRO,Neuroimage,2013,1
68760,3724347,10.1016/j.neuroimage.2013.05.041,INTRO,Neuroimage,2013,1
33638,3724231,10.1016/j.jaac.2013.05.011,SUPPL,J Am Acad Child Adolesc Psychiatry,2013,1
33638,3724231,10.1016/j.jaac.2013.05.011,SUPPL,J Am Acad Child Adolesc Psychiatry,2013,1
17306,3722055,10.1159/000346560,METHODS,Hum Hered,2012,1
12183,3722416,10.1002/eat.22083,METHODS,Int J Eat Disord,2013,1
5848,3716275,10.1523/JNEUROSCI.0791-13.2013,METHODS,J Neurosci,2013,1
25777,3716275,10.1523/JNEUROSCI.0791-13.2013,RESULTS,J Neurosci,2013,1
67926,3716275,10.1523/JNEUROSCI.0791-13.2013,FIG,J Neurosci,2013,1
17341,3717405,10.1080/17470919.2013.794751,METHODS,Soc Neurosci,2013,1
20891,3715589,10.1007/s11481-013-9446-8,RESULTS,J Neuroimmune Pharmacol,2013,1
39092,3715589,10.1007/s11481-013-9446-8,DISCUSS,J Neuroimmune Pharmacol,2013,1
45014,3717412,10.1521/aeap.2013.25.3.216,DISCUSS,AIDS Educ Prev,2013,1
2219,3727141,10.1176/appi.ps.201200082,METHODS,Psychiatr Serv,2013,1
11044,3725819,10.1016/j.jaac.2013.04.009,METHODS,J Am Acad Child Adolesc Psychiatry,2013,1
9221,3717483,10.1016/j.pscychresns.2013.01.004,METHODS,Psychiatry Res,2013,1
7196,3725644,10.1016/j.neuroscience.2012.07.069,METHODS,Neuroscience,2012,1
3261,3725637,10.1080/03630242.2013.804024,METHODS,Women Health,2013,1
14149,3736558,10.1037/a0031498,METHODS,Behav Neurosci,2013,1
42724,3735440,10.1111/j.1467-7717.2012.01280.x,DISCUSS,Disasters,2012,1
26653,3732318,10.1126/scitranslmed.3005656,SUPPL,Sci Transl Med,2013,1
1231,3732315,10.1001/2013.jamapsychiatry.210,ABSTRACT,JAMA Psychiatry,2013,1
7654,3732315,10.1001/2013.jamapsychiatry.210,METHODS,JAMA Psychiatry,2013,1
6452,3733215,,METHODS,Br J Dev Psychol,2009,1
14085,3731058,10.1016/j.neuroimage.2013.04.066,METHODS,Neuroimage,2013,1
36200,3727622,10.1038/ng.2303,SUPPL,Nat Genet,2012,1
37537,3727622,10.1038/ng.2303,SUPPL,Nat Genet,2012,1
37537,3727622,10.1038/ng.2303,SUPPL,Nat Genet,2012,1
10734,3740035,10.1002/hbm.22117,METHODS,Hum Brain Mapp,2012,1
951,3727660,10.1016/j.mam.2012.07.005,INTRO,Mol Aspects Med,2013,1
41742,3727660,10.1016/j.mam.2012.07.005,FIG,Mol Aspects Med,2013,1
7657,3727653,10.1007/s12021-013-9184-3,METHODS,Neuroinformatics,2013,1
49258,3727653,10.1007/s12021-013-9184-3,RESULTS,Neuroinformatics,2013,1
24665,3738009,10.1038/clpt.2010.175,INTRO,Clin Pharmacol Ther,2010,1
14398,3739449,10.1002/sim.5593,METHODS,Stat Med,2012,1
14398,3739449,10.1002/sim.5593,METHODS,Stat Med,2012,1
6503,3743923,10.1016/j.jpsychires.2013.05.031,METHODS,J Psychiatr Res,2013,1
13173,3743727,10.1037/a0023518,METHODS,Psychol Assess,2011,1
12434,3743241,10.1007/s00429-012-0385-6,METHODS,Brain Struct Funct,2013,1
18658,3743124,10.1016/j.jrp.2013.04.012,INTRO,J Res Pers,2013,1
7030,3743097,10.1007/s10461-012-0138-9,METHODS,AIDS Behav,2013,1
23388,3743097,10.1007/s10461-012-0138-9,CONCL,AIDS Behav,2013,1
10360,3742679,10.1111/add.12187,METHODS,Addiction,2013,1
13466,3742668,10.1017/S0033291712002875,METHODS,Psychol Med,2013,1
9000,3740952,10.1002/dvg.22370,DISCUSS,Genesis,2013,1
5999,3750982,10.1001/2013.jamapsychiatry.71,METHODS,JAMA Psychiatry,2013,1
38629,3750983,10.1016/j.tics.2013.05.007,CONCL,Trends Cogn Sci,2013,1
23477,3751585,10.1021/pr300840j,METHODS,J Proteome Res,2013,1
7719,3745023,10.1523/JNEUROSCI.4202-12.2013,METHODS,J Neurosci,2013,1
14341,3744600,10.1007/s00439-013-1311-6,METHODS,Hum Genet,2013,1
26071,3744600,10.1007/s00439-013-1311-6,DISCUSS,Hum Genet,2013,1
10769,3745282,10.1016/j.neuroimage.2009.11.016,METHODS,Neuroimage,2009,1
11322,3747002,10.1016/j.lisr.2013.02.003,METHODS,Libr Inf Sci Res,2013,1
12873,3747837,10.1016/j.cpr.2012.10.004,METHODS,Clin Psychol Rev,2012,1
5180,3749787,,INTRO,J Cogn Sci (Seoul),2011,1
9539,3749272,10.1177/0022219413477476,INTRO,J Learn Disabil,2013,1
38925,3749067,10.1007/s11481-012-9350-7,FIG,J Neuroimmune Pharmacol,2012,1
8180,3761806,10.1080/09540121.2012.748870,METHODS,AIDS Care,2012,1
5474,3752662,10.1016/j.neuroimage.2013.03.021,METHODS,Neuroimage,2013,1
21587,3753691,10.1016/j.jaac.2013.05.019,DISCUSS,J Am Acad Child Adolesc Psychiatry,2013,1
595,3755021,10.1080/13607863.2013.799118,ABSTRACT,Aging Ment Health,2013,1
1651,3760230,10.1007/s12021-013-9192-3,INTRO,Neuroinformatics,2013,1
18335,3760335,10.1037/a0031566,METHODS,Psychol Aging,2013,1
11719,3759525,10.1037/a0028586,METHODS,Health Psychol,2013,1
24679,3759588,10.1016/j.pec.2013.04.009,DISCUSS,Patient Educ Couns,2013,1
78773,3759644,10.1007/s11013-013-9324-0,INTRO,Cult Med Psychiatry,2013,1
8105,3759649,10.1016/j.neuroimage.2013.05.066,METHODS,Neuroimage,2013,1
11158,3759585,10.1016/j.neuroimage.2013.05.116,METHODS,Neuroimage,2013,1
37268,3759585,10.1016/j.neuroimage.2013.05.116,RESULTS,Neuroimage,2013,1
42036,3775904,10.1002/jmri.24157,FIG,J Magn Reson Imaging,2013,1
29349,3775979,10.1016/j.socscimed.2013.04.009,CASE,Soc Sci Med,2013,1
33339,3775979,10.1016/j.socscimed.2013.04.009,CASE,Soc Sci Med,2013,1
6894,3769944,10.1161/HYPERTENSIONAHA.113.01404,METHODS,Hypertension,2013,1
9792,3770731,10.1037/a0027925,INTRO,Psychotherapy (Chic),2012,1
16263,3773913,10.1038/ng.2238,METHODS,Nat Genet,2012,1
23279,3773913,10.1038/ng.2238,METHODS,Nat Genet,2012,1
12350,3773940,10.1017/S0033291712000918,METHODS,Psychol Med,2012,1
5972,3774023,10.1007/s00127-012-0548-z,METHODS,Soc Psychiatry Psychiatr Epidemiol,2012,1
8271,3774163,10.1016/j.jaac.2013.01.003,METHODS,J Am Acad Child Adolesc Psychiatry,2013,1
58466,3775500,10.1016/j.ymeth.2013.05.002,CONCL,Methods,2013,1
7925,3771652,10.1177/1077559510379634,METHODS,Child Maltreat,2010,1
18754,3772969,10.1016/j.biopsych.2013.04.018,DISCUSS,Biol Psychiatry,2013,1
32237,3772535,10.1097/JNN.0b013e31829d8b29,CONCL,J Neurosci Nurs,2013,1
113,3772522,10.1002/hbm.21445,ABSTRACT,Hum Brain Mapp,2011,1
34375,3769500,10.1016/j.jad.2013.05.046,CONCL,J Affect Disord,2013,1
34565,3769500,10.1016/j.jad.2013.05.046,CONCL,J Affect Disord,2013,1
24727,3769180,10.1080/10538712.2011.607753,RESULTS,J Child Sex Abus,2011,1
33441,3769180,10.1080/10538712.2011.607753,RESULTS,J Child Sex Abus,2011,1
98353,3767755,10.1037/a0026435,DISCUSS,Psychol Rev,2012,1
129376,3767755,10.1037/a0026435,METHODS,Psychol Rev,2012,1
6810,3767769,10.1016/j.neuroimage.2013.04.095,INTRO,Neuroimage,2013,1
18310,3786755,10.2105/AJPH.2013.301247,RESULTS,Am J Public Health,2013,1
41104,3785061,10.1126/science.1237905,SUPPL,Science,2013,1
10682,3784980,10.1037/a0027694,METHODS,Psychotherapy (Chic),2012,1
12164,3780783,10.1016/j.jpsychires.2013.07.002,METHODS,J Psychiatr Res,2013,1
29466,3780578,10.1037/a0028750,METHODS,Fam Syst Health,2012,1
2950,3782292,10.1002/hbm.21386,INTRO,Hum Brain Mapp,2011,1
9829,3781018,10.1111/bdi.12041,METHODS,Bipolar Disord,2013,1
21481,3786010,10.1016/j.drugalcdep.2013.05.018,DISCUSS,Drug Alcohol Depend,2013,1
42318,3787879,10.1111/j.1749-6632.2011.06216.x,INTRO,Ann N Y Acad Sci,2011,1
7653,3779648,10.1016/j.neuron.2011.07.026,RESULTS,Neuron,2011,1
17234,3777810,10.1021/jm400511s,RESULTS,J Med Chem,2013,1
11227,3778093,10.1097/QAI.0b013e3182965d67,DISCUSS,J Acquir Immune Defic Syndr,2013,1
10629,3786185,10.4049/jimmunol.1102244,METHODS,J Immunol,2012,1
20220,3786185,10.4049/jimmunol.1102244,RESULTS,J Immunol,2012,1
45723,3796205,10.1007/s10461-013-0507-z,DISCUSS,AIDS Behav,2013,1
43212,3798052,10.1016/j.neuroimage.2013.05.022,DISCUSS,Neuroimage,2013,1
43296,3798052,10.1016/j.neuroimage.2013.05.022,DISCUSS,Neuroimage,2013,1
43518,3798052,10.1016/j.neuroimage.2013.05.022,DISCUSS,Neuroimage,2013,1
3196,3796150,10.1007/s00127-013-0712-0,INTRO,Soc Psychiatry Psychiatr Epidemiol,2013,1
19804,3797233,10.1016/j.neuroimage.2013.05.073,METHODS,Neuroimage,2013,1
37348,3797233,10.1016/j.neuroimage.2013.05.073,DISCUSS,Neuroimage,2013,1
39845,3797233,10.1016/j.neuroimage.2013.05.073,DISCUSS,Neuroimage,2013,1
47365,3797233,10.1016/j.neuroimage.2013.05.073,DISCUSS,Neuroimage,2013,1
18511,3790465,10.1037/a0032997,METHODS,J Abnorm Psychol,2013,1
15272,3793893,10.4172/2155-6180.S8-001,RESULTS,J Biom Biostat,2012,1
16437,3793893,10.4172/2155-6180.S8-001,RESULTS,J Biom Biostat,2012,1
23597,3790640,10.1016/j.nbd.2013.08.001,RESULTS,Neurobiol Dis,2013,1
29347,3795946,10.1016/j.tins.2013.06.008,INTRO,Trends Neurosci,2013,1
9676,3795824,10.1016/j.neuroimage.2013.03.060,METHODS,Neuroimage,2013,1
53113,3795824,10.1016/j.neuroimage.2013.03.060,FIG,Neuroimage,2013,1
16172,3789383,10.1016/j.neuroscience.2013.07.062,RESULTS,Neuroscience,2013,1
26019,3789383,10.1016/j.neuroscience.2013.07.062,DISCUSS,Neuroscience,2013,1
7792,3790461,10.1002/humu.22372,METHODS,Hum Mutat,2013,1
10643,3800041,10.1111/mec.12468,METHODS,Mol Ecol,2013,1
70546,3803157,10.1007/s11682-012-9156-5,CONCL,Brain Imaging Behav,2012,1
67824,3800159,10.1038/ng.2711,SUPPL,Nat Genet,2013,1
87076,3800159,10.1038/ng.2711,FIG,Nat Genet,2013,1
33660,3809054,10.1007/s11904-013-0164-x,FIG,Curr HIV/AIDS Rep,2013,1
21017,3810032,10.1016/j.genhosppsych.2010.04.001,INTRO,Gen Hosp Psychiatry,2010,1
15120,3813459,10.1016/j.jaac.2013.02.014,DISCUSS,J Am Acad Child Adolesc Psychiatry,2013,1
13544,3815484,10.1016/j.neuroimage.2013.05.020,RESULTS,Neuroimage,2013,1
27891,3815484,10.1016/j.neuroimage.2013.05.020,FIG,Neuroimage,2013,1
25588,3815955,10.1016/j.neuroimage.2013.07.055,METHODS,Neuroimage,2013,1
9210,3815960,10.1016/j.neuroimage.2013.06.029,METHODS,Neuroimage,2013,1
8993,3816092,10.1097/QAI.0b013e3182a60f36,METHODS,J Acquir Immune Defic Syndr,2013,1
22190,3815966,10.1016/j.neuroimage.2013.06.020,METHODS,Neuroimage,2013,1
18188,3815962,10.1016/j.neuroimage.2013.06.085,METHODS,Neuroimage,2013,1
2735,3812417,10.1016/j.ygeno.2013.05.005,INTRO,Genomics,2013,1
5592,3816744,10.1111/desc.12087,INTRO,Dev Sci,2013,1
17738,3816983,10.1215/03616878-1966360,INTRO,J Health Polit Policy Law,2012,1
14833,3816380,,RESULTS,AIDS,2013,1
14218,3816252,10.1016/j.biopsych.2008.09.013,METHODS,Biol Psychiatry,2008,1
4709,3806057,10.1007/s11682-012-9186-z,METHODS,Brain Imaging Behav,2012,1
11527,3806057,10.1007/s11682-012-9186-z,METHODS,Brain Imaging Behav,2012,1
9530,3805820,10.1016/j.psychres.2013.05.026,METHODS,Psychiatry Res,2013,1
8793,3805752,10.1016/j.jagp.2013.01.067,DISCUSS,Am J Geriatr Psychiatry,2013,1
20871,3806196,10.1037/cpp0000004,INTRO,Clin Pract Pediatr Psychol,2013,1
24263,3807588,10.1016/j.neuroimage.2013.05.079,METHODS,Neuroimage,2013,1
3958,3806887,10.1007/s10461-012-0353-4,INTRO,AIDS Behav,2013,1
6271,3807817,10.1109/ISBI.2012.6235828,METHODS,Proc IEEE Int Symp Biomed Imaging,2012,1
13786,3807852,10.1117/12.2007130,METHODS,Proc SPIE Int Soc Opt Eng,2013,1
20123,3807858,10.1109/MMBIA.2012.6164735,DISCUSS,Proc Workshop Math Methods Biomed Image Analysis,2012,1
9753,3805678,10.1111/ejn.12319,RESULTS,Eur J Neurosci,2013,1
10940,3807697,10.1016/j.peptides.2013.03.020,METHODS,Peptides,2013,1
9223,3810300,10.1176/appi.ajp.2012.12010056,METHODS,Am J Psychiatry,2012,1
10998,3810300,10.1176/appi.ajp.2012.12010056,METHODS,Am J Psychiatry,2012,1
10475,3821769,10.1007/s10566-013-9210-5,METHODS,Child Youth Care Forum,2013,1
8362,3821758,10.1080/13691058.2013.791057,METHODS,Cult Health Sex,2013,1
39267,3821758,10.1080/13691058.2013.791057,DISCUSS,Cult Health Sex,2013,1
11871,3818089,10.1176/appi.ajp.2008.08071006,RESULTS,Am J Psychiatry,2009,1
12597,3818508,10.1007/s10461-013-0533-x,DISCUSS,AIDS Behav,2014,1
8163,3830632,10.1177/1090198112474004,METHODS,Health Educ Behav,2013,1
5382,3829630,,ACK_FUND,Res Soc Work Pract,2009,1
5405,3829630,,ACK_FUND,Res Soc Work Pract,2009,1
21583,3829630,,ACK_FUND,Res Soc Work Pract,2009,1
26865,3829630,,ACK_FUND,Res Soc Work Pract,2009,1
26865,3829630,,ACK_FUND,Res Soc Work Pract,2009,1
18138,3828118,10.1037/a0025738,METHODS,J Abnorm Psychol,2011,1
14429,3830705,10.1016/j.ijdevneu.2013.06.004,METHODS,Int J Dev Neurosci,2013,1
15783,3830705,10.1016/j.ijdevneu.2013.06.004,METHODS,Int J Dev Neurosci,2013,1
20977,3830705,10.1016/j.ijdevneu.2013.06.004,METHODS,Int J Dev Neurosci,2013,1
30420,3830705,10.1016/j.ijdevneu.2013.06.004,CONCL,Int J Dev Neurosci,2013,1
45657,3830705,10.1016/j.ijdevneu.2013.06.004,FIG,Int J Dev Neurosci,2013,1
443,3830729,10.1080/15374416.2013.785359,ABSTRACT,J Clin Child Adolesc Psychol,2013,1
9900,3831060,10.1016/j.jpsychires.2013.07.007,METHODS,J Psychiatr Res,2013,1
9607,3831169,10.1080/13811118.2013.801813,METHODS,Arch Suicide Res,2013,1
12587,3830590,10.1007/s11682-013-9235-2,METHODS,Brain Imaging Behav,2013,1
4385,3830672,10.1016/j.jagp.2012.10.025,INTRO,Am J Geriatr Psychiatry,2013,1
13122,3827856,10.1111/psyp.12129,METHODS,Psychophysiology,2013,1
14142,3823578,10.1002/jmri.21497,DISCUSS,J Magn Reson Imaging,2009,1
4657,3817821,10.3171/2013.2.FOCUS12410,METHODS,Neurosurg Focus,2013,1
13419,3827717,10.1007/s10519-013-9610-1,METHODS,Behav Genet,2013,1
8931,3826878,10.1177/1745691613491579,METHODS,Perspect Psychol Sci,2013,1
3539,3825843,10.1007/s10803-013-1884-x,INTRO,J Autism Dev Disord,2013,1
13846,3826255,10.1111/j.1399-5618.2012.01012.x,METHODS,Bipolar Disord,2012,1
7325,3826257,10.1176/appi.ps.201200235,METHODS,Psychiatr Serv,2013,1
22108,3826258,10.1007/s10826-011-9506-8,RESULTS,J Child Fam Stud,2011,1
11300,3834590,10.1016/j.neuroimage.2012.03.017,INTRO,Neuroimage,2012,1
13728,3837624,10.1377/hlthaff.2011.0596,INTRO,Health Aff (Millwood),2013,1
37985,3837431,10.1038/mp.2012.21,SUPPL,Mol Psychiatry,2012,1
32793,3837480,10.1016/j.neuron.2013.07.013,METHODS,Neuron,2013,1
32793,3837480,10.1016/j.neuron.2013.07.013,METHODS,Neuron,2013,1
6446,3837682,10.1016/j.gene.2011.11.056,METHODS,Gene,2011,1
12834,3838300,10.1016/j.biopsych.2011.03.039,METHODS,Biol Psychiatry,2011,1
13759,3838303,10.1016/j.neuroimage.2012.09.021,METHODS,Neuroimage,2012,1
17197,3838303,10.1016/j.neuroimage.2012.09.021,METHODS,Neuroimage,2012,1
24082,3838303,10.1016/j.neuroimage.2012.09.021,METHODS,Neuroimage,2012,1
81,3838923,10.1002/hbm.21333,ABSTRACT,Hum Brain Mapp,2011,1
21154,3838923,10.1002/hbm.21333,METHODS,Hum Brain Mapp,2011,1
37789,3838923,10.1002/hbm.21333,DISCUSS,Hum Brain Mapp,2011,1
47847,3838923,10.1002/hbm.21333,CONCL,Hum Brain Mapp,2011,1
15101,3838910,10.1016/j.brainres.2013.08.005,DISCUSS,Brain Res,2013,1
7806,3833977,10.1111/jnc.12346,METHODS,J Neurochem,2013,1
8985,3833977,10.1111/jnc.12346,METHODS,J Neurochem,2013,1
23991,3833977,10.1111/jnc.12346,RESULTS,J Neurochem,2013,1
27811,3833977,10.1111/jnc.12346,DISCUSS,J Neurochem,2013,1
14321,3843968,10.1002/hbm.22338,RESULTS,Hum Brain Mapp,2013,1
19331,3843123,10.1016/j.neuroimage.2013.04.062,METHODS,Neuroimage,2013,1
13823,3841108,10.1007/s11414-012-9291-1,METHODS,J Behav Health Serv Res,2012,1
7638,3841225,10.1007/s11121-013-0405-7,METHODS,Prev Sci,2014,1
8399,3842025,10.1161/CIRCULATIONAHA.113.002251,METHODS,Circulation,2013,1
28741,3842025,10.1161/CIRCULATIONAHA.113.002251,SUPPL,Circulation,2013,1
16764,3852193,10.1016/j.pscychresns.2013.06.003,METHODS,Psychiatry Res,2013,1
21339,3849338,10.1016/j.neuroimage.2013.08.048,METHODS,Neuroimage,2013,1
27293,3855887,10.1002/cne.23405,METHODS,J Comp Neurol,2014,1
20600,3855872,10.1016/j.neuron.2013.10.027,INTRO,Neuron,2013,1
34266,3855872,10.1016/j.neuron.2013.10.027,INTRO,Neuron,2013,1
7620,3855455,10.1016/j.jneuroim.2013.09.016,METHODS,J Neuroimmunol,2013,1
52283,3845379,10.1016/j.neuroimage.2013.05.077,INTRO,Neuroimage,2013,1
55737,3845379,10.1016/j.neuroimage.2013.05.077,INTRO,Neuroimage,2013,1
58771,3845379,10.1016/j.neuroimage.2013.05.077,INTRO,Neuroimage,2013,1
59192,3845379,10.1016/j.neuroimage.2013.05.077,INTRO,Neuroimage,2013,1
78419,3845379,10.1016/j.neuroimage.2013.05.077,FIG,Neuroimage,2013,1
10794,3845085,10.1016/j.biopsych.2012.09.033,METHODS,Biol Psychiatry,2013,1
12846,3845085,10.1016/j.biopsych.2012.09.033,METHODS,Biol Psychiatry,2013,1
20288,3849139,10.1016/j.neuroimage.2013.08.047,METHODS,Neuroimage,2013,1
11458,3849114,10.1016/j.neuroimage.2013.08.008,METHODS,Neuroimage,2013,1
25335,3849114,10.1016/j.neuroimage.2013.08.008,RESULTS,Neuroimage,2013,1
5593,3849113,10.1016/j.neuroimage.2013.08.052,METHODS,Neuroimage,2013,1
34741,3857610,10.1016/j.dcn.2013.09.001,DISCUSS,Dev Cogn Neurosci,2013,1
56414,3856943,10.1126/scisignal.2002282,SUPPL,Sci Signal,2011,1
13684,3855910,10.1017/S0033291713000834,METHODS,Psychol Med,2013,1
15018,3856369,10.3758/CABN.10.2.159,METHODS,Cogn Affect Behav Neurosci,2010,1
57819,3856369,10.3758/CABN.10.2.159,SUPPL,Cogn Affect Behav Neurosci,2010,1
10024,3856642,10.1016/j.pscychresns.2013.06.013,METHODS,Psychiatry Res,2013,1
6493,3858466,10.1016/j.comppsych.2013.06.009,INTRO,Compr Psychiatry,2013,1
4278,3859836,10.1016/j.ijdevneu.2013.06.007,METHODS,Int J Dev Neurosci,2013,1
4278,3859836,10.1016/j.ijdevneu.2013.06.007,METHODS,Int J Dev Neurosci,2013,1
2262,3872013,10.1016/j.neuron.2013.10.016,INTRO,Neuron,2013,1
8117,3872013,10.1016/j.neuron.2013.10.016,RESULTS,Neuron,2013,1
18193,3869880,10.3758/s13415-013-0196-0,METHODS,Cogn Affect Behav Neurosci,2013,1
17113,3869619,10.1097/YPG.0b013e32835d7028,METHODS,Psychiatr Genet,2013,1
19395,3863779,10.1016/j.bandl.2012.12.016,METHODS,Brain Lang,2013,1
13679,3863725,10.1016/j.neuroimage.2013.09.039,METHODS,Neuroimage,2013,1
14013,3863364,10.1176/appi.ajp.2012.12091150,METHODS,Am J Psychiatry,2013,1
36230,3864015,10.1007/s12021-013-9194-1,DISCUSS,Neuroinformatics,2013,1
36230,3864015,10.1007/s12021-013-9194-1,DISCUSS,Neuroinformatics,2013,1
38429,3864015,10.1007/s12021-013-9194-1,DISCUSS,Neuroinformatics,2013,1
43481,3864015,10.1007/s12021-013-9194-1,CONCL,Neuroinformatics,2013,1
27152,3860596,10.1186/1687-6180-2011-77,CONCL,EURASIP J Adv Signal Process,2011,1
7209,3864653,10.1177/0956797612451465,METHODS,Psychol Sci,2013,1
14864,3864639,10.1021/cb4004817,RESULTS,ACS Chem Biol,2013,1
14322,3864629,10.1111/bdi.12106,METHODS,Bipolar Disord,2013,1
25956,3864119,10.1021/pr400535z,RESULTS,J Proteome Res,2013,1
59684,3864119,10.1021/pr400535z,FIG,J Proteome Res,2013,1
21145,3864146,10.1002/hbm.22188,DISCUSS,Hum Brain Mapp,2012,1
6190,3867125,10.1016/j.neuroimage.2013.09.040,METHODS,Neuroimage,2013,1
8270,3867975,10.7156/najms.2013.0603107,METHODS,N Am J Med Sci (Boston),2013,1
12956,3866095,10.1016/j.bbr.2012.04.045,METHODS,Behav Brain Res,2012,1
7997,3864929,10.1117/12.844526,METHODS,Proc SPIE Int Soc Opt Eng,2010,1
8597,3864929,10.1117/12.844526,METHODS,Proc SPIE Int Soc Opt Eng,2010,1
15945,3864934,10.1117/12.911504,CONCL,Proc SPIE Int Soc Opt Eng,2012,1
14023,3864971,10.1117/12.844912,CONCL,Proc SPIE Int Soc Opt Eng,2010,1
14108,3864971,10.1117/12.844912,CONCL,Proc SPIE Int Soc Opt Eng,2010,1
57634,3864977,10.1016/j.neuropharm.2013.07.036,FIG,Neuropharmacology,2013,1
17026,3864982,10.1111/biom.12085,INTRO,Biometrics,2013,1
11718,3880152,10.1016/j.pscychresns.2013.07.004,METHODS,Psychiatry Res,2013,1
4121,3879951,10.1002/acr.20561,INTRO,Arthritis Care Res (Hoboken),2011,1
6028,3880390,10.1016/j.jagp.2012.12.004,METHODS,Am J Geriatr Psychiatry,2013,1
41070,3884001,10.1016/j.neuroscience.2013.05.042,INTRO,Neuroscience,2013,1
10517,3880643,10.1021/jm401480r,RESULTS,J Med Chem,2013,1
39828,3880188,10.1016/j.chembiol.2013.09.018,METHODS,Chem Biol,2013,1
22449,3883138,10.1016/j.bbr.2013.10.052,METHODS,Behav Brain Res,2013,1
11132,3882689,10.1016/j.tics.2012.02.001,INTRO,Trends Cogn Sci,2012,1
