paper_offset,pmcid,doi,section,Journal Title,Year,predicted_data_sharing
27676,3058793,10.1016/j.neuropsychologia.2010.12.011,METHODS,Neuropsychologia,2010,1
20157,3061491,10.1097/NEN.0b013e3181db8100,DISCUSS,J Neuropathol Exp Neurol,2010,1
20157,3061491,10.1097/NEN.0b013e3181db8100,DISCUSS,J Neuropathol Exp Neurol,2010,1
24432,3061491,10.1097/NEN.0b013e3181db8100,DISCUSS,J Neuropathol Exp Neurol,2010,1
30153,3061222,10.1521/suli.2008.38.5.486,INTRO,Suicide Life Threat Behav,2008,1
30153,3061222,10.1521/suli.2008.38.5.486,INTRO,Suicide Life Threat Behav,2008,1
32533,3061222,10.1521/suli.2008.38.5.486,INTRO,Suicide Life Threat Behav,2008,1
33389,3061222,10.1521/suli.2008.38.5.486,INTRO,Suicide Life Threat Behav,2008,1
46402,3060772,10.1038/nn.2514,SUPPL,Nat Neurosci,2010,1
17292,3061045,,METHODS,J Vis,2010,1
67356,3060663,10.1016/j.virol.2010.12.014,RESULTS,Virology,2011,1
29662,3069146,10.1016/j.drugalcdep.2010.11.004,SUPPL,Drug Alcohol Depend,2010,1
2439,3069917,10.1521/aeap.2010.22.5.455,INTRO,AIDS Educ Prev,2010,1
2595,3068483,10.1080/09540121.2010.516335,INTRO,AIDS Care,2011,1
11631,3068483,10.1080/09540121.2010.516335,METHODS,AIDS Care,2011,1
21199,3068483,10.1080/09540121.2010.516335,DISCUSS,AIDS Care,2011,1
102728,3068241,10.1016/j.neubiorev.2010.11.007,INTRO,Neurosci Biobehav Rev,2010,1
102728,3068241,10.1016/j.neubiorev.2010.11.007,INTRO,Neurosci Biobehav Rev,2010,1
125466,3068241,10.1016/j.neubiorev.2010.11.007,INTRO,Neurosci Biobehav Rev,2010,1
126777,3068241,10.1016/j.neubiorev.2010.11.007,INTRO,Neurosci Biobehav Rev,2010,1
126777,3068241,10.1016/j.neubiorev.2010.11.007,INTRO,Neurosci Biobehav Rev,2010,1
21129,3070792,10.1016/j.neuroscience.2011.02.015,RESULTS,Neuroscience,2011,1
44220,3063454,10.1016/j.cell.2010.12.032,SUPPL,Cell,2011,1
34725,3065858,,DISCUSS,J Sex Res,2010,1
30982,3073129,10.1016/j.bbr.2011.02.013,FIG,Behav Brain Res,2011,1
23904,3073125,10.1016/j.stem.2011.01.016,METHODS,Cell Stem Cell,2011,1
5175,3073078,10.1038/nn0510-524,INTRO,Nat Neurosci,2010,1
4790,3074253,10.1523/JNEUROSCI.3334-10.2011,METHODS,J Neurosci,2011,1
17658,3076302,10.1080/09540121.2010.507748,DISCUSS,AIDS Care,2011,1
12762,3074933,10.1111/j.1530-0277.2010.01380.x,METHODS,Alcohol Clin Exp Res,2011,1
31395,3079906,,INTRO,Sleep Med Clin,2011,1
1872,3073550,10.1016/j.jsb.2010.11.003,INTRO,J Struct Biol,2010,1
25073,3086321,10.1016/j.jana.2010.08.004,DISCUSS,J Assoc Nurses AIDS Care,2010,1
13624,3085879,10.1016/j.profnurs.2010.01.002,DISCUSS,J Prof Nurs,2010,1
19084,3089435,10.1038/nature08872,SUPPL,Nature,2010,1
9187,3089803,10.1097/QAD.0b013e3283299129,METHODS,AIDS,2009,1
18346,3089807,10.1016/j.physbeh.2011.01.006,METHODS,Physiol Behav,2011,1
24037,3089807,10.1016/j.physbeh.2011.01.006,RESULTS,Physiol Behav,2011,1
26167,3089807,10.1016/j.physbeh.2011.01.006,RESULTS,Physiol Behav,2011,1
42779,3089807,10.1016/j.physbeh.2011.01.006,FIG,Physiol Behav,2011,1
44704,3089807,10.1016/j.physbeh.2011.01.006,FIG,Physiol Behav,2011,1
37900,3080703,,RESULTS,Hum Organ,2011,1
35442,3080842,10.1016/j.socscimed.2011.01.004,RESULTS,Soc Sci Med,2011,1
17755,3081588,10.1016/j.ijms.2010.08.002,RESULTS,Int J Mass Spectrom,2011,1
26900,3081954,10.1016/j.jpsychires.2010.10.011,DISCUSS,J Psychiatr Res,2010,1
4207,3083473,10.1111/j.1530-0277.2010.01427.x,METHODS,Alcohol Clin Exp Res,2011,1
9842,3082462,10.1111/j.1943-278X.2011.00017.x,METHODS,Suicide Life Threat Behav,2011,1
7947,3091621,10.1001/archgenpsychiatry.2010.197,METHODS,Arch Gen Psychiatry,2011,1
7532,3092056,10.1097/WNR.0b013e3283460f35,METHODS,Neuroreport,2011,1
4013,3090211,10.1375/twin.12.1.26,INTRO,Twin Res Hum Genet,2009,1
12153,3091029,,METHODS,Med Image Comput Comput Assist Interv,2010,1
19552,3096840,10.1523/JNEUROSCI.5973-10.2011,METHODS,J Neurosci,2011,1
21893,3096840,10.1523/JNEUROSCI.5973-10.2011,RESULTS,J Neurosci,2011,1
21893,3096840,10.1523/JNEUROSCI.5973-10.2011,RESULTS,J Neurosci,2011,1
45934,3096840,10.1523/JNEUROSCI.5973-10.2011,FIG,J Neurosci,2011,1
47430,3096840,10.1523/JNEUROSCI.5973-10.2011,FIG,J Neurosci,2011,1
48090,3096840,10.1523/JNEUROSCI.5973-10.2011,FIG,J Neurosci,2011,1
31954,3100421,10.1016/j.psychres.2010.12.010,DISCUSS,Psychiatry Res,2011,1
32839,3100191,10.1007/s00737-009-0109-y,CONCL,Arch Womens Ment Health,2009,1
4506,3094102,10.1136/jech.2008.082842,METHODS,J Epidemiol Community Health,2009,1
5931,3094096,10.1001/archpediatrics.2008.555,METHODS,Arch Pediatr Adolesc Med,2009,1
15063,3093197,10.1177/1077559510381112,METHODS,Child Maltreat,2010,1
21048,3095718,10.1016/j.gep.2011.03.007,METHODS,Gene Expr Patterns,2011,1
15058,3095699,10.1080/09540121.2010.525616,RESULTS,AIDS Care,2011,1
15058,3095699,10.1080/09540121.2010.525616,RESULTS,AIDS Care,2011,1
11686,3094925,10.1016/j.bbr.2010.06.004,METHODS,Behav Brain Res,2010,1
50950,3094925,10.1016/j.bbr.2010.06.004,FIG,Behav Brain Res,2010,1
10936,3102430,10.1016/j.neuroscience.2011.03.005,METHODS,Neuroscience,2011,1
30901,3102833,10.1016/j.cell.2011.03.034,METHODS,Cell,2011,1
17430,3103059,10.3109/10253890.2010.512375,METHODS,Stress,2010,1
20210,3108188,10.1097/EDE.0b013e3181f39f03,METHODS,Epidemiology,2010,1
7546,3101078,10.1007/s11481-010-9250-7,INTRO,J Neuroimmune Pharmacol,2010,1
19381,3103628,10.1016/j.yexcr.2011.02.012,DISCUSS,Exp Cell Res,2011,1
24254,3109100,10.1037/a0023520,INTRO,Behav Neurosci,2011,1
1977,3105172,10.1016/j.drugalcdep.2010.11.021,INTRO,Drug Alcohol Depend,2011,1
20367,3104678,10.1007/s10488-010-0311-2,RESULTS,Adm Policy Ment Health,2011,1
25267,3108443,10.1523/JNEUROSCI.5216-10.2011,DISCUSS,J Neurosci,2011,1
16050,3109197,10.1037/a0023165,INTRO,Behav Neurosci,2011,1
13481,3105380,10.1016/j.biopsych.2010.05.025,DISCUSS,Biol Psychiatry,2010,1
28967,3105380,10.1016/j.biopsych.2010.05.025,CONCL,Biol Psychiatry,2010,1
23188,3105443,10.1016/j.neuroimage.2011.04.016,METHODS,Neuroimage,2011,1
10370,3106110,10.1097/OLQ.0b013e318207f59b,METHODS,Sex Transm Dis,2011,1
10370,3106110,10.1097/OLQ.0b013e318207f59b,METHODS,Sex Transm Dis,2011,1
20003,3107705,10.1038/nbt.1732,SUPPL,Nat Biotechnol,2010,1
12893,3114267,10.1016/j.nbd.2011.05.005,RESULTS,Neurobiol Dis,2011,1
12893,3114267,10.1016/j.nbd.2011.05.005,RESULTS,Neurobiol Dis,2011,1
20826,3114267,10.1016/j.nbd.2011.05.005,RESULTS,Neurobiol Dis,2011,1
45047,3114267,10.1016/j.nbd.2011.05.005,FIG,Neurobiol Dis,2011,1
36518,3115623,10.1111/j.1749-6632.2009.05011.x,INTRO,Ann N Y Acad Sci,2009,1
13446,3116956,10.1016/j.neurobiolaging.2010.09.025,METHODS,Neurobiol Aging,2010,1
13446,3116956,10.1016/j.neurobiolaging.2010.09.025,METHODS,Neurobiol Aging,2010,1
13446,3116956,10.1016/j.neurobiolaging.2010.09.025,METHODS,Neurobiol Aging,2010,1
21208,3117285,10.1016/j.febslet.2011.04.048,INTRO,FEBS Lett,2011,1
1646,3117289,10.1016/j.neulet.2010.04.013,INTRO,Neurosci Lett,2010,1
43987,3112053,10.1016/j.neuron.2011.04.005,METHODS,Neuron,2011,1
52294,3112053,10.1016/j.neuron.2011.04.005,SUPPL,Neuron,2011,1
18106,3117281,10.1016/j.cell.2011.02.022,RESULTS,Cell,2011,1
3467,3117276,10.1080/09540121.2011.555742,INTRO,AIDS Care,2011,1
13054,3117276,10.1080/09540121.2011.555742,METHODS,AIDS Care,2011,1
23512,3117276,10.1080/09540121.2011.555742,DISCUSS,AIDS Care,2011,1
1140,3112295,10.1016/j.puhe.2011.01.011,ABSTRACT,Public Health,2011,1
1140,3112295,10.1016/j.puhe.2011.01.011,ABSTRACT,Public Health,2011,1
2367,3112295,10.1016/j.puhe.2011.01.011,ABSTRACT,Public Health,2011,1
5470,3112295,10.1016/j.puhe.2011.01.011,INTRO,Public Health,2011,1
19498,3112295,10.1016/j.puhe.2011.01.011,RESULTS,Public Health,2011,1
19498,3112295,10.1016/j.puhe.2011.01.011,RESULTS,Public Health,2011,1
19498,3112295,10.1016/j.puhe.2011.01.011,RESULTS,Public Health,2011,1
23345,3112295,10.1016/j.puhe.2011.01.011,DISCUSS,Public Health,2011,1
24552,3112295,10.1016/j.puhe.2011.01.011,DISCUSS,Public Health,2011,1
25643,3112295,10.1016/j.puhe.2011.01.011,DISCUSS,Public Health,2011,1
38425,3117917,10.1016/j.socscimed.2011.03.048,DISCUSS,Soc Sci Med,2011,1
13044,3121574,10.1007/s11481-010-9211-1,INTRO,J Neuroimmune Pharmacol,2010,1
10768,3121169,10.1080/15538605.2011.574573,METHODS,J LGBT Issues Couns,2011,1
5415,3113641,10.1016/j.neuropharm.2011.01.040,INTRO,Neuropharmacology,2011,1
41980,3111751,10.1016/j.nlm.2011.03.001,INTRO,Neurobiol Learn Mem,2011,1
111,3132881,10.1523/JNEUROSCI.1460-11.2011,ABSTRACT,J Neurosci,2011,1
24843,3132881,10.1523/JNEUROSCI.1460-11.2011,RESULTS,J Neurosci,2011,1
24843,3132881,10.1523/JNEUROSCI.1460-11.2011,RESULTS,J Neurosci,2011,1
82,3134161,10.1016/j.brainres.2011.05.067,ABSTRACT,Brain Res,2011,1
6951,3134161,10.1016/j.brainres.2011.05.067,RESULTS,Brain Res,2011,1
8077,3134161,10.1016/j.brainres.2011.05.067,RESULTS,Brain Res,2011,1
10371,3134278,10.1037/a0021263,CONCL,Psychol Trauma,2011,1
44477,3129986,10.1126/scitranslmed.3001059,METHODS,Sci Transl Med,2010,1
45115,3129986,10.1126/scitranslmed.3001059,SUPPL,Sci Transl Med,2010,1
15921,3129860,10.1016/j.nbd.2011.04.008,METHODS,Neurobiol Dis,2011,1
18964,3124809,10.1002/da.20692,DISCUSS,Depress Anxiety,2010,1
13603,3123726,10.1007/s10964-011-9648-4,INTRO,J Youth Adolesc,2011,1
37223,3123726,10.1007/s10964-011-9648-4,DISCUSS,J Youth Adolesc,2011,1
38565,3124009,10.1016/j.neuron.2011.05.022,METHODS,Neuron,2011,1
103374,3127410,10.1525/sp.2009.56.2.357,CONCL,Soc Probl,2009,1
32803,3139828,10.1021/ja1071916,RESULTS,J Am Chem Soc,2010,1
2378,3140051,10.1523/JNEUROSCI.5761-10.2011,INTRO,J Neurosci,2011,1
18421,3140051,10.1523/JNEUROSCI.5761-10.2011,RESULTS,J Neurosci,2011,1
28244,3140280,10.1007/s12646-011-0078-x,INTRO,Psychol Stud (Mysore),2011,1
2076,3140770,10.1111/j.1749-6632.2011.06011.x,INTRO,Ann N Y Acad Sci,2011,1
7740,3142746,10.1523/JNEUROSCI.0626-11.2011,INTRO,J Neurosci,2011,1
11794,3142746,10.1523/JNEUROSCI.0626-11.2011,INTRO,J Neurosci,2011,1
46171,3142662,10.1523/JNEUROSCI.3121-10.2011,METHODS,J Neurosci,2011,1
8610,3143574,10.1016/j.neuron.2008.10.043,RESULTS,Neuron,2008,1
38,3136209,10.1007/s00439-011-1011-z,ABSTRACT,Hum Genet,2011,1
3510,3136660,10.1007/s10508-011-9747-z,INTRO,Arch Sex Behav,2011,1
13256,3136660,10.1007/s10508-011-9747-z,METHODS,Arch Sex Behav,2011,1
14168,3136660,10.1007/s10508-011-9747-z,METHODS,Arch Sex Behav,2011,1
10809,3137265,10.4049/jimmunol.1002513,METHODS,J Immunol,2011,1
43593,3137265,10.4049/jimmunol.1002513,ABBR,J Immunol,2011,1
17164,3144266,10.1016/j.neulet.2011.06.011,DISCUSS,Neurosci Lett,2011,1
32524,3150624,10.1021/jm200334c,METHODS,J Med Chem,2011,1
17562,3145957,10.1097/JGP.0b013e3181faebef,DISCUSS,Am J Geriatr Psychiatry,2011,1
25492,3152999,10.1016/j.cmet.2011.05.001,DISCUSS,Cell Metab,2011,1
36688,3152999,10.1016/j.cmet.2011.05.001,METHODS,Cell Metab,2011,1
24510,3154009,10.1007/s10995-009-0445-6,DISCUSS,Matern Child Health J,2009,1
22793,3145918,10.1016/j.neuron.2011.05.042,METHODS,Neuron,2011,1
38458,3145918,10.1016/j.neuron.2011.05.042,METHODS,Neuron,2011,1
35875,3151558,10.1080/13803395.2010.535504,DISCUSS,J Clin Exp Neuropsychol,2011,1
27899,3156843,10.1016/j.jpsychires.2011.02.007,DISCUSS,J Psychiatr Res,2011,1
1634,3164843,10.1007/s10508-009-9493-7,INTRO,Arch Sex Behav,2009,1
18947,3164843,10.1007/s10508-009-9493-7,METHODS,Arch Sex Behav,2009,1
49054,3164843,10.1007/s10508-009-9493-7,DISCUSS,Arch Sex Behav,2009,1
43598,3158579,10.1007/s10802-010-9412-3,DISCUSS,J Abnorm Child Psychol,2010,1
1595,3162343,10.1521/aeap.2011.23.4.329,INTRO,AIDS Educ Prev,2011,1
19773,3162343,10.1521/aeap.2011.23.4.329,DISCUSS,AIDS Educ Prev,2011,1
93,3163060,10.1016/j.neuron.2011.06.007,ABSTRACT,Neuron,2011,1
22531,3159046,10.1016/j.biopsych.2011.03.035,DISCUSS,Biol Psychiatry,2011,1
9514,3168949,10.1053/j.semperi.2010.10.003,INTRO,Semin Perinatol,2011,1
16771,3166410,10.1111/j.1471-4159.2011.07383.x,RESULTS,J Neurochem,2011,1
1918,3166413,10.1016/j.neuroscience.2011.05.001,INTRO,Neuroscience,2011,1
115,3166447,10.2217/nnm.11.32,ABSTRACT,Nanomedicine (Lond),2011,1
9206,3166984,10.1016/j.nbd.2011.07.009,METHODS,Neurobiol Dis,2011,1
14821,3168701,10.1111/j.1475-6773.2011.01272.x,METHODS,Health Serv Res,2011,1
13432,3165079,10.1007/s11481-011-9259-6,METHODS,J Neuroimmune Pharmacol,2011,1
25753,3173592,10.1111/j.1526-4637.2011.01211.x,RESULTS,Pain Med,2011,1
45356,3188445,10.1037/a0024642,INTRO,Psychol Trauma,2011,1
3904,3184469,10.1007/s00213-011-2324-2,INTRO,Psychopharmacology (Berl),2011,1
5107,3189012,10.1016/j.tetlet.2011.06.115,INTRO,Tetrahedron Lett,2011,1
61153,3189263,10.1016/j.neuropharm.2011.07.002,DISCUSS,Neuropharmacology,2011,1
49253,3187874,10.1037/a0025150,DISCUSS,Behav Neurosci,2011,1
14958,3185294,10.1016/j.jaac.2011.06.018,METHODS,J Am Acad Child Adolesc Psychiatry,2011,1
15755,3183311,10.1161/STROKEAHA.110.612788,DISCUSS,Stroke,2011,1
39807,3184254,10.1038/nchembio.599,METHODS,Nat Chem Biol,2011,1
33068,3184214,10.2217/nnm.11.27,DISCUSS,Nanomedicine (Lond),2011,1
33974,3184214,10.2217/nnm.11.27,DISCUSS,Nanomedicine (Lond),2011,1
18335,3178268,10.1001/archinternmed.2011.283,DISCUSS,Arch Intern Med,2011,1
9535,3179537,10.1007/s12160-011-9284-y,METHODS,Ann Behav Med,2011,1
1289,3177602,10.1016/j.bmcl.2008.07.065,INTRO,Bioorg Med Chem Lett,2008,1
29507,3183157,10.1016/j.tins.2011.06.003,INTRO,Trends Neurosci,2011,1
3850,3184611,10.1037/a0023858,INTRO,Health Psychol,2011,1
11719,3197876,10.1021/jm200855b,RESULTS,J Med Chem,2011,1
15900,3197876,10.1021/jm200855b,METHODS,J Med Chem,2011,1
5260,3190964,,INTRO,Ann Clin Psychiatry,2011,1
15034,3204924,10.1176/appi.neuropsych.23.2.149,DISCUSS,J Neuropsychiatry Clin Neurosci,2011,1
17972,3204803,10.1080/13506285.2011.603709,METHODS,Vis cogn,2011,1
66625,3202312,10.1017/S0954579411000502,DISCUSS,Dev Psychopathol,2011,1
7930,3201764,10.1016/j.neuron.2011.08.026,RESULTS,Neuron,2011,1
19526,3201764,10.1016/j.neuron.2011.08.026,RESULTS,Neuron,2011,1
46255,3201764,10.1016/j.neuron.2011.08.026,METHODS,Neuron,2011,1
14766,3195337,,DISCUSS,S Afr Med J,2009,1
2018,3196525,10.1021/ol202415j,INTRO,Org Lett,2011,1
19055,3196059,10.1016/j.str.2011.08.001,RESULTS,Structure,2011,1
19055,3196059,10.1016/j.str.2011.08.001,RESULTS,Structure,2011,1
4311,3191874,10.3122/jabfm.2010.04.100019,INTRO,J Am Board Fam Med,2010,1
20217,3193871,10.1111/j.1469-7610.2011.02437.x,DISCUSS,J Child Psychol Psychiatry,2011,1
11638,3192943,10.1111/j.1471-4159.2011.07424.x,METHODS,J Neurochem,2011,1
24725,3213326,10.1158/1535-7163.MCT-11-0550,DISCUSS,Mol Cancer Ther,2011,1
34597,3213326,10.1158/1535-7163.MCT-11-0550,FIG,Mol Cancer Ther,2011,1
22943,3219528,10.1016/j.neuroscience.2011.09.011,METHODS,Neuroscience,2011,1
73172,3219528,10.1016/j.neuroscience.2011.09.011,FIG,Neuroscience,2011,1
74439,3219528,10.1016/j.neuroscience.2011.09.011,FIG,Neuroscience,2011,1
76805,3219528,10.1016/j.neuroscience.2011.09.011,FIG,Neuroscience,2011,1
77537,3219528,10.1016/j.neuroscience.2011.09.011,FIG,Neuroscience,2011,1
13504,3220161,,INTRO,Drug Deliv Lett,2011,1
21684,3220161,,INTRO,Drug Deliv Lett,2011,1
6689,3220746,10.1016/j.nbd.2011.07.013,METHODS,Neurobiol Dis,2011,1
24970,3218088,10.1016/j.stem.2011.09.002,METHODS,Cell Stem Cell,2011,1
9724,3217265,10.1080/10888691.2011.607378,INTRO,Appl Dev Sci,2011,1
10514,3217265,10.1080/10888691.2011.607378,INTRO,Appl Dev Sci,2011,1
11422,3217265,10.1080/10888691.2011.607378,INTRO,Appl Dev Sci,2011,1
17775,3207271,10.1523/JNEUROSCI.3095-11.2011,METHODS,J Neurosci,2011,1
12578,3208057,10.4049/jimmunol.1101868,METHODS,J Immunol,2011,1
12263,3206197,10.1016/j.neurobiolaging.2011.06.004,RESULTS,Neurobiol Aging,2011,1
16293,3206197,10.1016/j.neurobiolaging.2011.06.004,RESULTS,Neurobiol Aging,2011,1
17832,3206197,10.1016/j.neurobiolaging.2011.06.004,RESULTS,Neurobiol Aging,2011,1
20065,3206197,10.1016/j.neurobiolaging.2011.06.004,DISCUSS,Neurobiol Aging,2011,1
26091,3206197,10.1016/j.neurobiolaging.2011.06.004,DISCUSS,Neurobiol Aging,2011,1
20599,3210391,10.1016/j.nbd.2011.06.001,RESULTS,Neurobiol Dis,2011,1
3175,3209513,10.1021/jp205509w,INTRO,J Phys Chem B,2011,1
12835,3225275,10.1016/j.neuroscience.2011.10.005,INTRO,Neuroscience,2011,1
30438,3222833,10.1021/jm200807m,METHODS,J Med Chem,2011,1
42049,3222833,10.1021/jm200807m,SUPPL,J Med Chem,2011,1
11756,3229266,10.1080/01947648.2011.600154,INTRO,J Leg Med,2011,1
13954,3229266,10.1080/01947648.2011.600154,INTRO,J Leg Med,2011,1
11455,3237835,10.1016/j.neuroscience.2011.09.052,METHODS,Neuroscience,2011,1
15470,3235726,,METHODS,Am Indian Alsk Native Ment Health Res,2009,1
13808,3241912,10.1097/YPG.0b013e32834acd07,METHODS,Psychiatr Genet,2012,1
17250,3241946,10.1523/JNEUROSCI.4095-11.2011,METHODS,J Neurosci,2011,1
29437,3245807,10.1016/j.biopsych.2011.07.009,SUPPL,Biol Psychiatry,2011,1
15278,3242911,10.1037/a0025073,METHODS,Health Psychol,2011,1
2542,3242867,10.1016/j.bbr.2011.10.012,INTRO,Behav Brain Res,2011,1
13667,3244470,10.1080/09540121.2011.554528,DISCUSS,AIDS Care,2011,1
15362,3244470,10.1080/09540121.2011.554528,DISCUSS,AIDS Care,2011,1
24772,3244470,10.1080/09540121.2011.554528,APPENDIX,AIDS Care,2011,1
20484,3235005,,CONCL,Adv Neural Inf Process Syst,2010,1
16218,3235257,10.1111/j.1467-8624.2011.01641.x,METHODS,Child Dev,2011,1
23386,3235257,10.1111/j.1467-8624.2011.01641.x,RESULTS,Child Dev,2011,1
16661,3235414,10.1016/j.neuroscience.2011.09.041,METHODS,Neuroscience,2011,1
3661,4627751,10.1371/journal.pone.0141508,INTRO,PLoS One,2015,1
25392,3253761,10.1111/j.1741-3737.2011.00857.x,RESULTS,J Marriage Fam,2011,1
30033,3253761,10.1111/j.1741-3737.2011.00857.x,CONCL,J Marriage Fam,2011,1
10622,3255475,10.1007/s00429-011-0320-2,METHODS,Brain Struct Funct,2011,1
10622,3255475,10.1007/s00429-011-0320-2,METHODS,Brain Struct Funct,2011,1
2290,3256285,10.1007/s12031-011-9653-9,INTRO,J Mol Neurosci,2012,1
121,3253733,10.1525/jer.2011.6.1.63,ABSTRACT,J Empir Res Hum Res Ethics,2011,1
6836,3259183,10.1016/j.nbd.2011.10.006,METHODS,Neurobiol Dis,2011,1
10378,3258491,10.1523/JNEUROSCI.2619-11.2011,METHODS,J Neurosci,2011,1
14229,3248916,10.1080/17450128.2011.626468,DISCUSS,Vulnerable Child Youth Stud,2011,1
16543,3248916,10.1080/17450128.2011.626468,DISCUSS,Vulnerable Child Youth Stud,2011,1
10822,3249349,10.1016/j.psyneuen.2011.08.008,METHODS,Psychoneuroendocrinology,2011,1
23873,3249349,10.1016/j.psyneuen.2011.08.008,RESULTS,Psychoneuroendocrinology,2011,1
60690,3249349,10.1016/j.psyneuen.2011.08.008,FIG,Psychoneuroendocrinology,2011,1
61426,3249349,10.1016/j.psyneuen.2011.08.008,FIG,Psychoneuroendocrinology,2011,1
62578,3249349,10.1016/j.psyneuen.2011.08.008,FIG,Psychoneuroendocrinology,2011,1
63127,3249349,10.1016/j.psyneuen.2011.08.008,FIG,Psychoneuroendocrinology,2011,1
63800,3249349,10.1016/j.psyneuen.2011.08.008,FIG,Psychoneuroendocrinology,2011,1
66346,3249349,10.1016/j.psyneuen.2011.08.008,FIG,Psychoneuroendocrinology,2011,1
3693,3262096,10.1016/j.psyneuen.2011.09.006,INTRO,Psychoneuroendocrinology,2011,1
9747,3252400,10.1016/j.jpag.2011.07.017,METHODS,J Pediatr Adolesc Gynecol,2011,1
9706,3251923,,METHODS,Psychiatr Serv,2011,1
8924,3250091,10.1016/j.pbb.2008.05.012,METHODS,Pharmacol Biochem Behav,2008,1
3244,3265574,10.1016/j.ajp.2011.09.001,INTRO,Asian J Psychiatr,2011,1
20710,3272128,10.1007/s10461-011-0028-6,RESULTS,AIDS Behav,2012,1
40780,3270494,10.1016/j.neuron.2011.11.010,METHODS,Neuron,2012,1
25796,3274174,10.1097/QAI.0b013e318184255d,INTRO,J Acquir Immune Defic Syndr,2008,1
41188,3274174,10.1097/QAI.0b013e318184255d,INTRO,J Acquir Immune Defic Syndr,2008,1
13607,3274601,10.1007/s10464-011-9446-x,METHODS,Am J Community Psychol,2012,1
15025,3263352,10.1523/JNEUROSCI.3203-11.2011,RESULTS,J Neurosci,2011,1
21467,3263336,10.1586/ern.11.163,INTRO,Expert Rev Neurother,2011,1
17339,3262933,10.1037/a0025630,DISCUSS,Psychol Addict Behav,2011,1
33009,3273336,10.1126/scitranslmed.3002804,CONCL,Sci Transl Med,2011,1
60132,3266106,10.1017/S0954579411000484,DISCUSS,Dev Psychopathol,2011,1
5429,3268672,10.1037/a0023081,INTRO,Personal Disord,2011,1
24231,3268831,10.1016/j.brainres.2011.12.007,METHODS,Brain Res,2011,1
16287,3269441,10.1007/s11904-011-0078-4,INTRO,Curr HIV/AIDS Rep,2011,1
24441,3269441,10.1007/s11904-011-0078-4,METHODS,Curr HIV/AIDS Rep,2011,1
8198,3269523,10.1016/j.neuropharm.2011.11.024,METHODS,Neuropharmacology,2011,1
2461,3281213,10.1002/minf.200900075,INTRO,Mol Inform,2010,1
24458,3285385,10.1016/j.bbi.2012.01.015,RESULTS,Brain Behav Immun,2012,1
29730,3285382,10.1016/j.ddstr.2011.10.002,INTRO,Drug Discov Today Ther Strateg,2011,1
17044,3285381,10.1016/j.orcp.2011.04.003,DISCUSS,Obes Res Clin Pract,2012,1
35175,3285099,10.1177/2156869311414919,DISCUSS,Soc Ment Health,2011,1
7434,3279955,10.1021/cn200085z,INTRO,ACS Chem Neurosci,2011,1
10434,3276695,10.1016/j.nbd.2011.12.028,METHODS,Neurobiol Dis,2011,1
48849,3278710,10.1016/j.neuron.2012.01.005,METHODS,Neuron,2012,1
14088,3278236,10.1016/j.biopsych.2009.09.011,METHODS,Biol Psychiatry,2009,1
25410,3285407,10.1177/0192513X11412158,RESULTS,J Fam Issues,2012,1
35309,3285407,10.1177/0192513X11412158,RESULTS,J Fam Issues,2012,1
10734,3288671,10.1016/j.addbeh.2012.01.002,METHODS,Addict Behav,2012,1
13142,3288671,10.1016/j.addbeh.2012.01.002,METHODS,Addict Behav,2012,1
11888,3288584,10.1016/j.neuroimage.2011.11.004,INTRO,Neuroimage,2011,1
9016,3288537,10.1021/cb2004274,RESULTS,ACS Chem Biol,2011,1
8981,3288715,10.1016/j.socscimed.2011.08.038,METHODS,Soc Sci Med,2011,1
35510,3289770,10.1037/a0025914,DISCUSS,Dev Psychol,2011,1
27142,3286127,10.1071/SH11011,CONCL,Sex Health,2012,1
9406,3286796,10.1111/j.1741-3737.2011.00878.x,INTRO,J Marriage Fam,2012,1
132,3287059,10.1016/j.ab.2011.12.012,ABSTRACT,Anal Biochem,2011,1
3869,3287388,10.3109/10253890.2011.596865,INTRO,Stress,2011,1
5590,3287388,10.3109/10253890.2011.596865,INTRO,Stress,2011,1
18649,3287390,10.1002/hipo.20534,METHODS,Hippocampus,2009,1
43390,3294258,10.1016/j.brainres.2012.01.005,METHODS,Brain Res,2012,1
54784,3294258,10.1016/j.brainres.2012.01.005,FIG,Brain Res,2012,1
55244,3294258,10.1016/j.brainres.2012.01.005,FIG,Brain Res,2012,1
56420,3294258,10.1016/j.brainres.2012.01.005,FIG,Brain Res,2012,1
59516,3294258,10.1016/j.brainres.2012.01.005,FIG,Brain Res,2012,1
16883,3294198,10.1016/j.brainres.2012.01.002,METHODS,Brain Res,2012,1
7924,3293993,10.1016/j.neuroscience.2012.01.015,METHODS,Neuroscience,2012,1
7924,3293993,10.1016/j.neuroscience.2012.01.015,METHODS,Neuroscience,2012,1
21376,3295598,10.1523/JNEUROSCI.5372-11.2012,CONCL,J Neurosci,2012,1
52551,3292193,10.1038/nn.2959,METHODS,Nat Neurosci,2011,1
16287,3305287,10.1523/JNEUROSCI.4565-11.2012,METHODS,J Neurosci,2012,1
7524,3302944,10.1007/s10571-011-9754-6,INTRO,Cell Mol Neurobiol,2011,1
30482,3307019,10.1016/j.jmgm.2011.04.011,METHODS,J Mol Graph Model,2011,1
7490,3306578,10.1097/OLQ.0b013e31824018e8,INTRO,Sex Transm Dis,2012,1
